day_name,time,required_headcount,coverage_Occ1,coverage_Occ2,coverage_Occ3,actual_coverage,required_Occ1,required_Occ2,required_Occ3
Wednesday,14:05,22,15.0,5.0,6.0,26.0,13,5,4
Wednesday,14:10,24,15.0,5.0,6.0,26.0,14,5,5
Wednesday,14:15,21,15.0,5.0,6.0,26.0,12,5,4
Wednesday,14:20,23,15.0,5.0,6.0,26.0,15,4,4
Wednesday,14:25,24,15.0,5.0,6.0,26.0,15,4,5
Wednesday,14:30,23,15.0,7.0,7.0,29.0,14,4,5
Wednesday,14:35,25,15.0,7.0,7.0,29.0,15,5,5
Wednesday,14:40,25,15.0,7.0,7.0,29.0,14,6,5
Wednesday,14:45,27,15.0,7.0,7.0,29.0,13,7,7
Wednesday,14:50,26,15.0,7.0,7.0,29.0,14,5,7
Wednesday,14:55,26,15.0,7.0,7.0,29.0,13,7,6
Wednesday,15:00,26,15.0,7.0,7.0,29.0,14,5,7
Wednesday,15:05,27,15.0,7.0,7.0,29.0,15,5,7
Wednesday,15:10,29,15.0,7.0,7.0,29.0,15,7,7
Wednesday,15:15,26,15.0,7.0,7.0,29.0,13,6,7
Wednesday,15:20,21,15.0,7.0,7.0,29.0,13,4,4
Wednesday,15:25,22,15.0,7.0,7.0,29.0,13,4,5
Wednesday,15:30,24,14.0,6.0,6.0,26.0,14,4,6
Wednesday,15:35,23,14.0,6.0,6.0,26.0,13,6,4
Wednesday,15:40,21,14.0,6.0,6.0,26.0,12,5,4
Wednesday,15:45,24,14.0,6.0,6.0,26.0,14,6,4
Wednesday,15:50,25,14.0,6.0,6.0,26.0,13,6,6
Wednesday,15:55,24,14.0,6.0,6.0,26.0,13,5,6
Wednesday,16:00,23,12.0,6.0,6.0,24.0,12,6,5
Wednesday,16:05,22,12.0,6.0,6.0,24.0,11,5,6
Wednesday,16:10,21,12.0,6.0,6.0,24.0,11,4,6
Wednesday,16:15,17,12.0,6.0,6.0,24.0,10,4,3
Wednesday,16:20,17,12.0,6.0,6.0,24.0,10,3,4
Wednesday,16:25,20,12.0,6.0,6.0,24.0,10,5,5
Wednesday,16:30,21,11.0,5.0,5.0,21.0,11,5,5
Wednesday,16:35,17,11.0,5.0,5.0,21.0,11,3,3
Wednesday,16:40,17,11.0,5.0,5.0,21.0,9,5,3
Wednesday,16:45,18,11.0,5.0,5.0,21.0,9,4,5
Wednesday,16:50,13,11.0,5.0,5.0,21.0,8,2,3
Wednesday,16:55,17,11.0,5.0,5.0,21.0,10,4,3
Wednesday,17:00,13,9.0,4.0,4.0,17.0,9,2,2
Wednesday,17:05,13,9.0,4.0,4.0,17.0,8,3,2
Wednesday,17:10,16,9.0,4.0,4.0,17.0,9,3,4
Wednesday,17:15,12,9.0,4.0,4.0,17.0,6,4,2
Wednesday,17:20,14,9.0,4.0,4.0,17.0,7,3,4
Wednesday,17:25,8,9.0,4.0,4.0,17.0,5,1,2
Wednesday,17:30,9,6.0,3.0,3.0,12.0,5,2,2
Wednesday,17:35,10,6.0,3.0,3.0,12.0,6,1,3
Wednesday,17:40,6,6.0,3.0,3.0,12.0,4,1,1
Wednesday,17:45,10,6.0,3.0,3.0,12.0,6,2,2
Wednesday,17:50,8,6.0,3.0,3.0,12.0,4,3,1
Wednesday,17:55,8,6.0,3.0,3.0,12.0,4,2,2
Wednesday,18:00,6,4.0,2.0,2.0,8.0,4,0,2
Wednesday,18:05,6,4.0,2.0,2.0,8.0,4,0,2
Wednesday,18:10,6,4.0,2.0,2.0,8.0,3,1,2
Wednesday,18:15,6,4.0,2.0,2.0,8.0,3,2,1
Wednesday,18:20,5,4.0,2.0,2.0,8.0,3,2,0
Wednesday,18:25,2,4.0,2.0,2.0,8.0,2,0,0
Wednesday,18:30,4,4.0,2.0,1.0,7.0,4,0,0
Wednesday,18:35,4,4.0,2.0,1.0,7.0,1,2,1
Wednesday,18:40,4,4.0,2.0,1.0,7.0,2,1,1
Wednesday,18:45,3,4.0,2.0,1.0,7.0,2,0,1
Wednesday,18:50,1,4.0,2.0,1.0,7.0,1,0,0
Wednesday,18:55,4,4.0,2.0,1.0,7.0,3,1,0
Wednesday,19:00,1,2.0,1.0,1.0,4.0,1,0,0
Wednesday,19:05,2,2.0,1.0,1.0,4.0,1,1,0
Wednesday,19:10,1,2.0,1.0,1.0,4.0,1,0,0
Wednesday,19:15,0,2.0,1.0,1.0,4.0,0,0,0
Wednesday,19:20,1,2.0,1.0,1.0,4.0,1,0,0
Wednesday,19:25,2,2.0,1.0,1.0,4.0,2,0,0
Wednesday,19:30,2,1.0,1.0,1.0,3.0,1,1,0
Wednesday,19:35,3,1.0,1.0,1.0,3.0,1,1,1
Wednesday,19:40,2,1.0,1.0,1.0,3.0,1,0,1
Wednesday,19:45,1,1.0,1.0,1.0,3.0,0,0,1
Wednesday,19:50,1,1.0,1.0,1.0,3.0,0,0,1
Wednesday,19:55,1,1.0,1.0,1.0,3.0,0,1,0
Wednesday,20:00,1,1.0,1.0,1.0,3.0,0,0,1
Wednesday,20:05,0,1.0,1.0,1.0,3.0,0,0,0
Wednesday,20:10,0,1.0,1.0,1.0,3.0,0,0,0
Wednesday,20:15,0,1.0,1.0,1.0,3.0,0,0,0
Wednesday,20:20,0,1.0,1.0,1.0,3.0,0,0,0
Wednesday,20:25,0,1.0,1.0,1.0,3.0,0,0,0
Wednesday,20:30,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,20:35,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,20:40,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,20:45,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,20:50,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,20:55,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,21:00,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,21:05,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,21:10,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,21:15,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,21:20,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,21:25,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,21:30,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,21:35,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,21:40,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,21:45,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,21:50,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,21:55,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,22:00,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,22:05,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,22:10,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,22:15,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,22:20,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,22:25,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,22:30,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,22:35,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,22:40,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,22:45,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,22:50,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,22:55,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,23:00,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,23:05,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,23:10,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,23:15,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,23:20,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,23:25,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,23:30,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,23:35,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,23:40,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,23:45,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,23:50,0,0.0,0.0,0.0,0.0,0,0,0
Wednesday,23:55,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,00:00,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,00:05,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,00:10,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,00:15,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,00:20,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,00:25,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,00:30,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,00:35,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,00:40,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,00:45,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,00:50,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,00:55,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,01:00,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,01:05,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,01:10,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,01:15,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,01:20,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,01:25,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,01:30,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,01:35,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,01:40,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,01:45,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,01:50,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,01:55,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,02:00,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,02:05,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,02:10,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,02:15,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,02:20,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,02:25,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,02:30,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,02:35,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,02:40,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,02:45,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,02:50,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,02:55,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,03:00,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,03:05,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,03:10,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,03:15,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,03:20,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,03:25,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,03:30,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,03:35,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,03:40,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,03:45,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,03:50,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,03:55,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,04:00,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,04:05,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,04:10,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,04:15,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,04:20,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,04:25,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,04:30,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,04:35,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,04:40,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,04:45,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,04:50,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,04:55,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,05:00,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,05:05,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,05:10,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,05:15,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,05:20,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,05:25,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,05:30,0,8.0,4.0,3.0,15.0,0,0,0
Thursday,05:35,0,8.0,4.0,3.0,15.0,0,0,0
Thursday,05:40,0,8.0,4.0,3.0,15.0,0,0,0
Thursday,05:45,0,8.0,4.0,3.0,15.0,0,0,0
Thursday,05:50,0,8.0,4.0,3.0,15.0,0,0,0
Thursday,05:55,0,8.0,4.0,3.0,15.0,0,0,0
Thursday,06:00,8,8.0,4.0,3.0,15.0,6,1,1
Thursday,06:05,10,8.0,4.0,3.0,15.0,6,2,2
Thursday,06:10,9,8.0,4.0,3.0,15.0,5,1,3
Thursday,06:15,10,8.0,4.0,3.0,15.0,7,2,1
Thursday,06:20,14,8.0,4.0,3.0,15.0,7,4,3
Thursday,06:25,13,8.0,4.0,3.0,15.0,8,2,3
Thursday,06:30,15,11.0,5.0,4.0,20.0,7,4,4
Thursday,06:35,14,11.0,5.0,4.0,20.0,7,4,3
Thursday,06:40,12,11.0,5.0,4.0,20.0,8,2,2
Thursday,06:45,15,11.0,5.0,4.0,20.0,10,2,3
Thursday,06:50,19,11.0,5.0,4.0,20.0,11,5,3
Thursday,06:55,16,11.0,5.0,4.0,20.0,9,3,4
Thursday,07:00,20,13.0,6.0,5.0,24.0,11,4,5
Thursday,07:05,17,13.0,6.0,5.0,24.0,10,4,3
Thursday,07:10,17,13.0,6.0,5.0,24.0,10,3,4
Thursday,07:15,23,13.0,6.0,5.0,24.0,12,6,5
Thursday,07:20,22,13.0,6.0,5.0,24.0,13,4,5
Thursday,07:25,20,13.0,6.0,5.0,24.0,12,4,4
Thursday,07:30,22,16.0,7.0,7.0,30.0,12,6,4
Thursday,07:35,25,16.0,7.0,7.0,30.0,15,6,4
Thursday,07:40,27,16.0,7.0,7.0,30.0,14,6,7
Thursday,07:45,28,16.0,7.0,7.0,30.0,14,7,7
Thursday,07:50,25,16.0,7.0,7.0,30.0,14,6,5
Thursday,07:55,29,16.0,7.0,7.0,30.0,16,7,6
Thursday,08:00,27,17.0,7.0,8.0,32.0,15,5,7
Thursday,08:05,28,17.0,7.0,8.0,32.0,17,6,5
Thursday,08:10,29,17.0,7.0,8.0,32.0,17,6,6
Thursday,08:15,30,17.0,7.0,8.0,32.0,15,7,8
Thursday,08:20,30,17.0,7.0,8.0,32.0,17,6,7
Thursday,08:25,29,17.0,7.0,8.0,32.0,16,6,7
Thursday,08:30,30,19.0,7.0,8.0,34.0,17,6,7
Thursday,08:35,30,19.0,7.0,8.0,34.0,17,6,7
Thursday,08:40,31,19.0,7.0,8.0,34.0,17,6,8
Thursday,08:45,32,19.0,7.0,8.0,34.0,17,7,8
Thursday,08:50,32,19.0,7.0,8.0,34.0,18,6,8
Thursday,08:55,32,19.0,7.0,8.0,34.0,19,7,6
Thursday,09:00,31,19.0,8.0,8.0,35.0,17,6,8
Thursday,09:05,34,19.0,8.0,8.0,35.0,19,8,7
Thursday,09:10,33,19.0,8.0,8.0,35.0,18,7,8
Thursday,09:15,32,19.0,8.0,8.0,35.0,17,8,7
Thursday,09:20,31,19.0,8.0,8.0,35.0,18,7,6
Thursday,09:25,31,19.0,8.0,8.0,35.0,16,8,7
Thursday,09:30,31,18.0,8.0,8.0,34.0,18,6,7
Thursday,09:35,29,18.0,8.0,8.0,34.0,16,6,7
Thursday,09:40,28,18.0,8.0,8.0,34.0,16,6,6
Thursday,09:45,31,18.0,8.0,8.0,34.0,16,7,8
Thursday,09:50,32,18.0,8.0,8.0,34.0,16,8,8
Thursday,09:55,25,18.0,8.0,8.0,34.0,15,5,5
Thursday,10:00,29,16.0,7.0,7.0,30.0,16,7,6
Thursday,10:05,29,16.0,7.0,7.0,30.0,15,7,7
Thursday,10:10,24,16.0,7.0,7.0,30.0,14,5,5
Thursday,10:15,28,16.0,7.0,7.0,30.0,16,5,7
Thursday,10:20,26,16.0,7.0,7.0,30.0,14,7,5
Thursday,10:25,27,16.0,7.0,7.0,30.0,16,5,6
Thursday,10:30,26,15.0,6.0,7.0,28.0,14,5,7
Thursday,10:35,23,15.0,6.0,7.0,28.0,13,5,5
Thursday,10:40,26,15.0,6.0,7.0,28.0,15,5,6
Thursday,10:45,26,15.0,6.0,7.0,28.0,14,6,6
Thursday,10:50,25,15.0,6.0,7.0,28.0,13,6,6
Thursday,10:55,23,15.0,6.0,7.0,28.0,12,5,6
Thursday,11:00,21,13.0,6.0,5.0,24.0,11,6,4
Thursday,11:05,22,13.0,6.0,5.0,24.0,13,4,5
Thursday,11:10,21,13.0,6.0,5.0,24.0,11,6,4
Thursday,11:15,21,13.0,6.0,5.0,24.0,13,4,4
Thursday,11:20,17,13.0,6.0,5.0,24.0,10,4,3
Thursday,11:25,19,13.0,6.0,5.0,24.0,12,3,4
Thursday,11:30,20,11.0,5.0,5.0,21.0,10,5,5
Thursday,11:35,21,11.0,5.0,5.0,21.0,11,5,5
Thursday,11:40,19,11.0,5.0,5.0,21.0,9,5,5
Thursday,11:45,17,11.0,5.0,5.0,21.0,9,4,4
Thursday,11:50,19,11.0,5.0,5.0,21.0,10,4,5
Thursday,11:55,18,11.0,5.0,5.0,21.0,9,5,4
Thursday,12:00,18,11.0,5.0,5.0,21.0,10,3,5
Thursday,12:05,18,11.0,5.0,5.0,21.0,9,4,5
Thursday,12:10,19,11.0,5.0,5.0,21.0,11,5,3
Thursday,12:15,20,11.0,5.0,5.0,21.0,11,5,4
Thursday,12:20,16,11.0,5.0,5.0,21.0,9,4,3
Thursday,12:25,16,11.0,5.0,5.0,21.0,9,4,3
Thursday,12:30,16,12.0,5.0,5.0,22.0,9,4,3
Thursday,12:35,18,12.0,5.0,5.0,22.0,11,3,4
Thursday,12:40,16,12.0,5.0,5.0,22.0,9,3,4
Thursday,12:45,21,12.0,5.0,5.0,22.0,11,5,5
Thursday,12:50,17,12.0,5.0,5.0,22.0,10,4,3
Thursday,12:55,20,12.0,5.0,5.0,22.0,12,3,5
Thursday,13:00,19,13.0,6.0,5.0,24.0,12,4,3
Thursday,13:05,20,13.0,6.0,5.0,24.0,11,5,4
Thursday,13:10,19,13.0,6.0,5.0,24.0,12,3,4
Thursday,13:15,17,13.0,6.0,5.0,24.0,10,3,4
Thursday,13:20,16,13.0,6.0,5.0,24.0,10,3,3
Thursday,13:25,24,13.0,6.0,5.0,24.0,13,6,5
Thursday,13:30,20,14.0,6.0,6.0,26.0,11,5,4
Thursday,13:35,23,14.0,6.0,6.0,26.0,13,4,6
Thursday,13:40,21,14.0,6.0,6.0,26.0,11,6,4
Thursday,13:45,22,14.0,6.0,6.0,26.0,11,5,6
Thursday,13:50,24,14.0,6.0,6.0,26.0,14,6,4
Thursday,13:55,23,14.0,6.0,6.0,26.0,12,5,6
Thursday,14:00,25,15.0,6.0,6.0,27.0,14,6,5
Thursday,14:05,23,15.0,6.0,6.0,27.0,12,5,6
Thursday,14:10,21,15.0,6.0,6.0,27.0,12,4,5
Thursday,14:15,23,15.0,6.0,6.0,27.0,13,5,5
Thursday,14:20,26,15.0,6.0,6.0,27.0,14,6,6
Thursday,14:25,25,15.0,6.0,6.0,27.0,15,6,4
Thursday,14:30,23,15.0,7.0,6.0,28.0,14,5,4
Thursday,14:35,25,15.0,7.0,6.0,28.0,15,5,5
Thursday,14:40,24,15.0,7.0,6.0,28.0,14,5,5
Thursday,14:45,24,15.0,7.0,6.0,28.0,13,6,5
Thursday,14:50,27,15.0,7.0,6.0,28.0,15,6,6
Thursday,14:55,27,15.0,7.0,6.0,28.0,15,7,5
Thursday,15:00,24,15.0,6.0,7.0,28.0,13,5,6
Thursday,15:05,27,15.0,6.0,7.0,28.0,15,6,6
Thursday,15:10,26,15.0,6.0,7.0,28.0,15,5,6
Thursday,15:15,27,15.0,6.0,7.0,28.0,14,6,7
Thursday,15:20,26,15.0,6.0,7.0,28.0,15,5,6
Thursday,15:25,22,15.0,6.0,7.0,28.0,13,4,5
Thursday,15:30,25,14.0,6.0,6.0,26.0,14,5,6
Thursday,15:35,22,14.0,6.0,6.0,26.0,13,5,4
Thursday,15:40,22,14.0,6.0,6.0,26.0,12,6,4
Thursday,15:45,22,14.0,6.0,6.0,26.0,12,5,5
Thursday,15:50,22,14.0,6.0,6.0,26.0,13,5,4
Thursday,15:55,24,14.0,6.0,6.0,26.0,14,5,5
Thursday,16:00,23,12.0,6.0,6.0,24.0,12,6,5
Thursday,16:05,19,12.0,6.0,6.0,24.0,11,4,4
Thursday,16:10,24,12.0,6.0,6.0,24.0,12,6,6
Thursday,16:15,18,12.0,6.0,6.0,24.0,10,5,3
Thursday,16:20,17,12.0,6.0,6.0,24.0,11,3,3
Thursday,16:25,21,12.0,6.0,6.0,24.0,12,5,4
Thursday,16:30,17,10.0,5.0,5.0,20.0,10,3,4
Thursday,16:35,19,10.0,5.0,5.0,20.0,10,5,4
Thursday,16:40,16,10.0,5.0,5.0,20.0,9,3,4
Thursday,16:45,17,10.0,5.0,5.0,20.0,8,4,5
Thursday,16:50,16,10.0,5.0,5.0,20.0,8,4,4
Thursday,16:55,17,10.0,5.0,5.0,20.0,9,4,4
Thursday,17:00,16,9.0,4.0,4.0,17.0,9,4,3
Thursday,17:05,14,9.0,4.0,4.0,17.0,7,4,3
Thursday,17:10,13,9.0,4.0,4.0,17.0,7,3,3
Thursday,17:15,15,9.0,4.0,4.0,17.0,7,4,4
Thursday,17:20,12,9.0,4.0,4.0,17.0,6,3,3
Thursday,17:25,10,9.0,4.0,4.0,17.0,7,2,1
Thursday,17:30,10,7.0,3.0,3.0,13.0,7,2,1
Thursday,17:35,9,7.0,3.0,3.0,13.0,5,2,2
Thursday,17:40,6,7.0,3.0,3.0,13.0,4,1,1
Thursday,17:45,7,7.0,3.0,3.0,13.0,5,1,1
Thursday,17:50,12,7.0,3.0,3.0,13.0,6,3,3
Thursday,17:55,8,7.0,3.0,3.0,13.0,5,1,2
Thursday,18:00,4,5.0,2.0,2.0,9.0,3,0,1
Thursday,18:05,8,5.0,2.0,2.0,9.0,4,2,2
Thursday,18:10,7,5.0,2.0,2.0,9.0,5,2,0
Thursday,18:15,6,5.0,2.0,2.0,9.0,4,2,0
Thursday,18:20,4,5.0,2.0,2.0,9.0,3,0,1
Thursday,18:25,3,5.0,2.0,2.0,9.0,3,0,0
Thursday,18:30,8,4.0,2.0,2.0,8.0,4,2,2
Thursday,18:35,6,4.0,2.0,2.0,8.0,3,1,2
Thursday,18:40,5,4.0,2.0,2.0,8.0,2,2,1
Thursday,18:45,6,4.0,2.0,2.0,8.0,3,1,2
Thursday,18:50,2,4.0,2.0,2.0,8.0,1,0,1
Thursday,18:55,2,4.0,2.0,2.0,8.0,1,1,0
Thursday,19:00,3,2.0,1.0,1.0,4.0,1,1,1
Thursday,19:05,3,2.0,1.0,1.0,4.0,1,1,1
Thursday,19:10,2,2.0,1.0,1.0,4.0,1,0,1
Thursday,19:15,0,2.0,1.0,1.0,4.0,0,0,0
Thursday,19:20,2,2.0,1.0,1.0,4.0,2,0,0
Thursday,19:25,0,2.0,1.0,1.0,4.0,0,0,0
Thursday,19:30,3,2.0,1.0,1.0,4.0,2,1,0
Thursday,19:35,0,2.0,1.0,1.0,4.0,0,0,0
Thursday,19:40,2,2.0,1.0,1.0,4.0,1,1,0
Thursday,19:45,0,2.0,1.0,1.0,4.0,0,0,0
Thursday,19:50,1,2.0,1.0,1.0,4.0,0,1,0
Thursday,19:55,0,2.0,1.0,1.0,4.0,0,0,0
Thursday,20:00,1,1.0,0.0,0.0,1.0,1,0,0
Thursday,20:05,0,1.0,0.0,0.0,1.0,0,0,0
Thursday,20:10,0,1.0,0.0,0.0,1.0,0,0,0
Thursday,20:15,0,1.0,0.0,0.0,1.0,0,0,0
Thursday,20:20,0,1.0,0.0,0.0,1.0,0,0,0
Thursday,20:25,0,1.0,0.0,0.0,1.0,0,0,0
Thursday,20:30,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,20:35,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,20:40,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,20:45,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,20:50,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,20:55,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,21:00,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,21:05,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,21:10,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,21:15,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,21:20,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,21:25,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,21:30,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,21:35,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,21:40,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,21:45,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,21:50,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,21:55,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,22:00,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,22:05,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,22:10,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,22:15,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,22:20,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,22:25,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,22:30,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,22:35,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,22:40,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,22:45,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,22:50,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,22:55,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,23:00,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,23:05,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,23:10,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,23:15,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,23:20,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,23:25,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,23:30,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,23:35,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,23:40,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,23:45,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,23:50,0,0.0,0.0,0.0,0.0,0,0,0
Thursday,23:55,0,0.0,0.0,0.0,0.0,0,0,0
Friday,00:00,0,0.0,0.0,0.0,0.0,0,0,0
Friday,00:05,0,0.0,0.0,0.0,0.0,0,0,0
Friday,00:10,0,0.0,0.0,0.0,0.0,0,0,0
Friday,00:15,0,0.0,0.0,0.0,0.0,0,0,0
Friday,00:20,0,0.0,0.0,0.0,0.0,0,0,0
Friday,00:25,0,0.0,0.0,0.0,0.0,0,0,0
Friday,00:30,0,0.0,0.0,0.0,0.0,0,0,0
Friday,00:35,0,0.0,0.0,0.0,0.0,0,0,0
Friday,00:40,0,0.0,0.0,0.0,0.0,0,0,0
Friday,00:45,0,0.0,0.0,0.0,0.0,0,0,0
Friday,00:50,0,0.0,0.0,0.0,0.0,0,0,0
